rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
239;DE1B24815138D10E942ED4F51735B9B46FE69928F5B4A30150F1822688E64597;1;I051430;Films;[];[Film];[Country=>[EQUAL Spain]];64
431;DE1B24815138D10E942ED4F51735B9B46FE69928F5B4A30150F1822688E64597;1;I051430;Films;[];[Film];[];54
