rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
427;61125156E07AA4689839C9821FE65B05F7C2143440172F36ADC94A8AB93CE330;1;I051435;Films;[];[Film, Media];[];45
428;61125156E07AA4689839C9821FE65B05F7C2143440172F36ADC94A8AB93CE330;1;I051435;Films;[];[Type];[];205
433;61125156E07AA4689839C9821FE65B05F7C2143440172F36ADC94A8AB93CE330;1;I051435;Films;[];[Film];[];54
435;61125156E07AA4689839C9821FE65B05F7C2143440172F36ADC94A8AB93CE330;1;I051435;Films;[];[Film, Genre];[];39
436;61125156E07AA4689839C9821FE65B05F7C2143440172F36ADC94A8AB93CE330;1;I051435;Films;[];[Film, Genre, Media];[];34
437;61125156E07AA4689839C9821FE65B05F7C2143440172F36ADC94A8AB93CE330;1;I051435;Films;[Margin gross];[Film, Genre, Media];[];30
438;61125156E07AA4689839C9821FE65B05F7C2143440172F36ADC94A8AB93CE330;1;I051435;Films;[Margin gross];[Film, Genre, Media];[Country=>[EQUAL Spain]];29
439;61125156E07AA4689839C9821FE65B05F7C2143440172F36ADC94A8AB93CE330;1;I051435;Films;[Sales Revenue];[Film, Genre, Media];[Country=>[EQUAL Spain]];26
444;61125156E07AA4689839C9821FE65B05F7C2143440172F36ADC94A8AB93CE330;1;I051435;Films;[Sales Revenue];[Genre, Media];[Country=>[EQUAL Spain]];46
