rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
78;6E57DFAF22DEAFFF71E05042468DF4345BE90E1A1E8635B70473AD397FDA2463;11;I050582;Economy;[GDP];[Country];[Year=>[EQUAL 2015]];0
79;6E57DFAF22DEAFFF71E05042468DF4345BE90E1A1E8635B70473AD397FDA2463;11;I050582;Economy;[GDP];[Country];[Year=>[EQUAL 2010]];35
80;6E57DFAF22DEAFFF71E05042468DF4345BE90E1A1E8635B70473AD397FDA2463;11;I050582;Economy;[];[Country, Income group];[];0
82;6E57DFAF22DEAFFF71E05042468DF4345BE90E1A1E8635B70473AD397FDA2463;11;I050582;Economy;[GDP];[Country, Income group];[];0
