rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
81;29AF06B372FD52129AAB65DA477E308EC73CF0D44087D05DA8D39C7BE425D30E;7;a;Sales;[];[Retailer];[Year=>[EQUAL 2013]];7
352;29AF06B372FD52129AAB65DA477E308EC73CF0D44087D05DA8D39C7BE425D30E;7;a;Sales;[Sales Revenue];[Color];[Year=>[EQUAL [2013, 2014, 2015]]];69
469;29AF06B372FD52129AAB65DA477E308EC73CF0D44087D05DA8D39C7BE425D30E;7;a;Sales;[Inventory];[Product];[Country=>[EQUAL Slovenia]];42
