rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
102;05F964991B84D6A73AB5C73DA9CB1A97C34CB84348A55BE18FEB6A11A66B8BC9;9;I051892;Airports;[Passengers 1990, Passengers 1995, Passengers 2010];[];[];69
103;05F964991B84D6A73AB5C73DA9CB1A97C34CB84348A55BE18FEB6A11A66B8BC9;9;I051892;Airports;[Passengers 1990, Passengers 1995, Passengers 2010];[Main airport];[];35
104;05F964991B84D6A73AB5C73DA9CB1A97C34CB84348A55BE18FEB6A11A66B8BC9;9;I051892;Airports;[Passengers 1990, Passengers 1995, Passengers 2010];[Main airport];[];35
105;05F964991B84D6A73AB5C73DA9CB1A97C34CB84348A55BE18FEB6A11A66B8BC9;9;I051892;Airports;[Passengers 2010];[Country, Main airport];[];34
106;05F964991B84D6A73AB5C73DA9CB1A97C34CB84348A55BE18FEB6A11A66B8BC9;9;I051892;Airports;[Passengers 2010, Population];[Country, Main airport];[];0
455;05F964991B84D6A73AB5C73DA9CB1A97C34CB84348A55BE18FEB6A11A66B8BC9;9;I051892;Airports;[];[];[];0
