rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
143;B34FE261C41F1CECA723A22B5D5BB74C4AC140931465D2DA8F3A7033ABC96D46;6;I050648;Sales;[Sales Quantity];[Month];[Retailer=>[EQUAL Decathlon], Year=>[EQUAL 2010]];147
144;B34FE261C41F1CECA723A22B5D5BB74C4AC140931465D2DA8F3A7033ABC96D46;6;I050648;Sales;[Sales Quantity];[Month, Country];[Retailer=>[EQUAL Decathlon], Year=>[EQUAL 2010]];63
