rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
188;687ECC64E4980354EB0247A82F3E2C895961472A05E14D1ACBD44B5029F9DAA2;8;I051069;Sales;[Inventory];[Product];[Country=>[EQUAL [Colombia, San Marino, Slovenia]]];42
191;687ECC64E4980354EB0247A82F3E2C895961472A05E14D1ACBD44B5029F9DAA2;8;I051069;Sales;[Inventory];[Country];[Year=>[EQUAL 2015]];58
192;687ECC64E4980354EB0247A82F3E2C895961472A05E14D1ACBD44B5029F9DAA2;8;I051069;Sales;[Inventory];[Country];[Year=>[EQUAL 2015]];58
193;687ECC64E4980354EB0247A82F3E2C895961472A05E14D1ACBD44B5029F9DAA2;8;I051069;Sales;[Inventory];[Country];[Year=>[EQUAL 2015]];58
194;687ECC64E4980354EB0247A82F3E2C895961472A05E14D1ACBD44B5029F9DAA2;8;I051069;Sales;[Inventory];[Country];[Year=>[EQUAL 2015]];58
195;687ECC64E4980354EB0247A82F3E2C895961472A05E14D1ACBD44B5029F9DAA2;8;I051069;Sales;[Inventory];[Country];[Year=>[EQUAL 2015]];58
