rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
430;9E660CDDDD20A34952D94F30C37A47CC7CAA6D82FDC1E2C23E4317D98C53AFFD;1;I050582;Films;[];[Film];[];54
520;9E660CDDDD20A34952D94F30C37A47CC7CAA6D82FDC1E2C23E4317D98C53AFFD;1;I050582;Films;[Sales Target Revenue, Sales Revenue];[Film];[Country=>[EQUAL Spain]];30
521;9E660CDDDD20A34952D94F30C37A47CC7CAA6D82FDC1E2C23E4317D98C53AFFD;1;I050582;Films;[Sales Target Revenue, Sales Revenue];[Film, Media];[Country=>[EQUAL Spain]];27
