rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
4;29AF06B372FD52129AAB65DA477E308EC73CF0D44087D05DA8D39C7BE425D30E;6;a;Sales;[Sales Revenue];[Country, Month, Region];[Retailer=>[EQUAL Decathlon], Year=>[EQUAL 2010]];24
