rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
125;B34FE261C41F1CECA723A22B5D5BB74C4AC140931465D2DA8F3A7033ABC96D46;2;I050648;Films;[Sales Revenue, Sales Target Revenue];[Genre, Country];[];32
126;B34FE261C41F1CECA723A22B5D5BB74C4AC140931465D2DA8F3A7033ABC96D46;2;I050648;Films;[Sales Revenue, Sales Target Revenue];[Genre, Country];[];32
127;B34FE261C41F1CECA723A22B5D5BB74C4AC140931465D2DA8F3A7033ABC96D46;2;I050648;Films;[];[Genre, Country];[];56
