rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
154;B34FE261C41F1CECA723A22B5D5BB74C4AC140931465D2DA8F3A7033ABC96D46;9;I050648;Airports;[];[Main airport];[];55
371;B34FE261C41F1CECA723A22B5D5BB74C4AC140931465D2DA8F3A7033ABC96D46;9;I050648;Airports;[Passengers 2010];[Main airport];[];45
376;B34FE261C41F1CECA723A22B5D5BB74C4AC140931465D2DA8F3A7033ABC96D46;9;I050648;Airports;[Passengers 2010];[Main airport, Region];[];27
