rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
375;29AF06B372FD52129AAB65DA477E308EC73CF0D44087D05DA8D39C7BE425D30E;9;a;Airports;[Passengers 2010];[Main airport, Region];[];27
466;29AF06B372FD52129AAB65DA477E308EC73CF0D44087D05DA8D39C7BE425D30E;9;a;Airports;[];[Main airport];[];55
467;29AF06B372FD52129AAB65DA477E308EC73CF0D44087D05DA8D39C7BE425D30E;9;a;Airports;[Nb Destinations];[Main airport, Region];[];28
468;29AF06B372FD52129AAB65DA477E308EC73CF0D44087D05DA8D39C7BE425D30E;9;a;Airports;[Population];[Main airport, Region];[];24
