rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
30;9E660CDDDD20A34952D94F30C37A47CC7CAA6D82FDC1E2C23E4317D98C53AFFD;6;I050582;Sales;[];[Supplier];[];66
31;9E660CDDDD20A34952D94F30C37A47CC7CAA6D82FDC1E2C23E4317D98C53AFFD;6;I050582;Sales;[];[Region, Month];[Retailer=>[EQUAL Decathlon], Year=>[EQUAL 2010]];40
33;9E660CDDDD20A34952D94F30C37A47CC7CAA6D82FDC1E2C23E4317D98C53AFFD;6;I050582;Sales;[];[Region, Month];[Retailer=>[EQUAL Decathlon], Month=>[EQUAL [January, June]], Country=>[EQUAL Togo], Year=>[EQUAL 2010]];0
