rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
136;547BFC0A9BECA12855B0C21A1D028732A75106E4BFAC87C9590A6616878B5C90;3;I051911;Films;[Sales Revenue];[Retailer];[Country=>[EQUAL Iceland]];49
488;547BFC0A9BECA12855B0C21A1D028732A75106E4BFAC87C9590A6616878B5C90;3;I051911;Films;[];[Media, Genre];[Country=>[EQUAL Iceland]];75
