rowid;session;analysis;userId;cube;Measures;GroupBy;Filters;nbCells
49;6E57DFAF22DEAFFF71E05042468DF4345BE90E1A1E8635B70473AD397FDA2463;9;I050582;Airports;[Passengers 1990, Passengers 2010];[];[];94
51;6E57DFAF22DEAFFF71E05042468DF4345BE90E1A1E8635B70473AD397FDA2463;9;I050582;Airports;[Passengers 1990, Passengers 2010];[Main airport];[];41
52;6E57DFAF22DEAFFF71E05042468DF4345BE90E1A1E8635B70473AD397FDA2463;9;I050582;Airports;[];[Main airport];[];55
56;6E57DFAF22DEAFFF71E05042468DF4345BE90E1A1E8635B70473AD397FDA2463;9;I050582;Airports;[Passengers 2010];[Main airport];[Main airport=>[EQUAL [John F Kennedy Intl, Miami Intl, Los Angeles Intl]]];0
57;6E57DFAF22DEAFFF71E05042468DF4345BE90E1A1E8635B70473AD397FDA2463;9;I050582;Airports;[Passengers 2010];[Region];[];36
215;6E57DFAF22DEAFFF71E05042468DF4345BE90E1A1E8635B70473AD397FDA2463;9;I050582;Airports;[Passengers 2010];[Country];[];69
370;6E57DFAF22DEAFFF71E05042468DF4345BE90E1A1E8635B70473AD397FDA2463;9;I050582;Airports;[Passengers 2010];[Main airport];[];45
